identifier,pols_balance
yaMAq4mz5XQNxaqS4Rx1vPRnbD3EOW,1536.155958
BqpzWQ1EX37Z9k5SYYLPJyabVDAvM5,11.17068811
6QvbPdjMEgKyxwVSEv9OV381GRzBoq,11.17068811
pRZPJGME2rVw9eESpm9BzvXn5N3dab,150.8793792
XylVvMQDzk53xEOSpw0roweA7J8E1G,37.51380473
NZGyKMre28boL1gSy29YWdXJR4j3kE,111
Yn2qB54ba7DR0A5SWm0k8ZvJ6lAeow,501.0343555
eG6JEOgajVz79MVSwyx2RXo8yYwM4A,4.751400708
pln8kwomKj3V98PSGq9PezE7Q6DMWd,11.17068811
VD2QPOjzmeyRLY3SOM94GXZE57wbnY,251.6711183
8jvnOaZbWJ2705GS21xg4yAdXRQYwP,5.799977379
yGwbdPR2mnDO9m2S12xrA35oeBE8gN,0.0004734
6RgWZDmGBOj1L2pSpD95PElQw2paAN,11.17068811
djB4nO3YklpELyRSyR0XNZz8w57M1q,11.17068811
eVA7ngYQ2WpKxORS4W9y54PaOj1ZGb,865.200449
qRvg1Be2r6GaLoOSj1LYKdp4nwmlA7,80.35295416
vJGzRrdBgmAlLZWSVG0PkqpnZwj7oD,123.8569935
2PJ548MpQrNX0JjS6b0eDl6GzbaRqn,1299.593248
VqAbzgR82wre9zlSNmL1OaZEkpyW53,3066.46149
4PX5n3wv6qlrxjYSqk9Zp2M7VWygda,0.00013789
V4EYmXOMvlzW07qSzkxdyZp7JD6Ne8,3250.286468
27vwVn1Q64YO0BmSqNL3BRAjl8maMD,513.3342296
vG4oe5E2qnAO9VQSAw0XrYplam6V3k,180.6118688
wq28ZBQl1AnWx64Sv80M4pozDegOJb,1252.031704
rakEJwN1dWeYLRXS35928Dy3zBvP7K,101.431388
wogb2YrQ6pJAxlmSQGLqN8B3eavOml,238.512568
4m7DnNKabZAO9vBSzj98Myz6J53vWg,270.6043049
KabnJ8mVyM3G0XNSGDxw5ZR1eDNW7Y,67.39259005
XJ4bYGKnwlev0K7Sjw0MkVz1ypR3Ea,11.17068811
q2W6DpjGJOPvxdeSalL4mQoyVZzgXK,11.17068811
3kQyVE67NM4n9bPSOQLeGOW1qX2gYd,1027.3
jMGElwpKZqWk9QvSarxy54aoBgbNY2,3671.289773
wQRlYJBjvXAK9DySQJx7VZdmrbqn35,4507.887955
ed3a4PpOMYJm0N6Sok0D2X5jK8r7kZ,3019.557994
Mk3zZjrl5O7Dx3nSW69NnoE1Ye6VbW,3000
6n31vZykGbrVLWDS430ojmzlWO42pJ,40.35988104
WJwBXD1av6Ed0gASMbxANnY2bmOrz7,3004
D5WzXM3nZAgyxpoSZp9er1OGQ2bVd7,17.85444473
2RyXqevdko4N9nySzA0pP5JA6wVnaj,1002.952531
MElVo5r3QYAdxrJSDjxZNyJDBvO2mj,250.0043399
JYqVAE17ReWB0GZSk3LMNrKOlj6ZyQ,90.75052773
KbnMvkYNQ1Elx4rSD80q6y2mDrJGVW,3043.558995
rjMv8OQ3kny40qZSXY9Em2AepGVYbD,1
4lnQGwmg5q860PlSoK0BvjEebzoRZr,3003
yaMAq4mz5XQNxaqS7Rx1vPRnbD3EOW,73.09916495
BqpzWQ1EX37Z9k5S6YLPJyabVDAvM5,9.3426856
6QvbPdjMEgKyxwVSvv9OV381GRzBoq,11.17068811
pRZPJGME2rVw9eESkm9BzvXn5N3dab,2303.767087
XylVvMQDzk53xEOSlw0roweA7J8E1G,97.6405529
NZGyKMre28boL1gSO29YWdXJR4j3kE,390.6057152
Yn2qB54ba7DR0A5SJm0k8ZvJ6lAeow,168.2781034
eG6JEOgajVz79MVSJyx2RXo8yYwM4A,106.1067008
pln8kwomKj3V98PSjq9PezE7Q6DMWd,250
VD2QPOjzmeyRLY3S1M94GXZE57wbnY,1000
8jvnOaZbWJ2705GSY1xg4yAdXRQYwP,255
yGwbdPR2mnDO9m2SY2xrA35oeBE8gN,3000
6RgWZDmGBOj1L2pSjD95PElQw2paAN,2254.241695
djB4nO3YklpELyRSPR0XNZz8w57M1q,244.2198246
eVA7ngYQ2WpKxORSNW9y54PaOj1ZGb,1092.527
qRvg1Be2r6GaLoOSo1LYKdp4nwmlA7,4
vJGzRrdBgmAlLZWSNG0PkqpnZwj7oD,11.17068811
2PJ548MpQrNX0JjSzb0eDl6GzbaRqn,1005
VqAbzgR82wre9zlSnmL1OaZEkpyW53,812.5855365
4PX5n3wv6qlrxjYSzk9Zp2M7VWygda,183.5334642
V4EYmXOMvlzW07qSnkxdyZp7JD6Ne8,105.2423668
27vwVn1Q64YO0BmSANL3BRAjl8maMD,250.5195725
vG4oe5E2qnAO9VQSZw0XrYplam6V3k,0.03158878
wq28ZBQl1AnWx64SX80M4pozDegOJb,562.079118
rakEJwN1dWeYLRXSl5928Dy3zBvP7K,483.4766603
wogb2YrQ6pJAxlmS7GLqN8B3eavOml,250
4m7DnNKabZAO9vBSDj98Myz6J53vWg,1900
KabnJ8mVyM3G0XNSgDxw5ZR1eDNW7Y,30
XJ4bYGKnwlev0K7SJw0MkVz1ypR3Ea,199.2050922
q2W6DpjGJOPvxdeSAlL4mQoyVZzgXK,452.8394955
3kQyVE67NM4n9bPSqQLeGOW1qX2gYd,199.5986382
jMGElwpKZqWk9QvSBrxy54aoBgbNY2,193.4414365
wQRlYJBjvXAK9DySNJx7VZdmrbqn35,0.007944278
ed3a4PpOMYJm0N6S8k0D2X5jK8r7kZ,462.7335858
Mk3zZjrl5O7Dx3nSk69NnoE1Ye6VbW,275.7499562
6n31vZykGbrVLWDS630ojmzlWO42pJ,1737.660998
WJwBXD1av6Ed0gASJbxANnY2bmOrz7,100
D5WzXM3nZAgyxpoSmp9er1OGQ2bVd7,146.2822864
2RyXqevdko4N9nySNA0pP5JA6wVnaj,271.9744117
MElVo5r3QYAdxrJS5jxZNyJDBvO2mj,11.17068811
JYqVAE17ReWB0GZSa3LMNrKOlj6ZyQ,131.0759856
KbnMvkYNQ1Elx4rSG80q6y2mDrJGVW,250
rjMv8OQ3kny40qZSzY9Em2AepGVYbD,534.9995406
4lnQGwmg5q860PlS4K0BvjEebzoRZr,507.0154235
yaMAq4mz5XQNxaqSMRx1vPRnbD3EOW,34.405
BqpzWQ1EX37Z9k5S7YLPJyabVDAvM5,631.7927673
6QvbPdjMEgKyxwVSOv9OV381GRzBoq,3004.552024
pRZPJGME2rVw9eESmm9BzvXn5N3dab,200.9151226
XylVvMQDzk53xEOSew0roweA7J8E1G,784.4778791
NZGyKMre28boL1gSb29YWdXJR4j3kE,250.5812
Yn2qB54ba7DR0A5SNm0k8ZvJ6lAeow,268.2613564
eG6JEOgajVz79MVSkyx2RXo8yYwM4A,26.93641367
pln8kwomKj3V98PSgq9PezE7Q6DMWd,288.9489257
VD2QPOjzmeyRLY3SdM94GXZE57wbnY,560.0500604
8jvnOaZbWJ2705GSp1xg4yAdXRQYwP,3009.11134
yGwbdPR2mnDO9m2SB2xrA35oeBE8gN,0.302254364
6RgWZDmGBOj1L2pSaD95PElQw2paAN,526.0711
yaMAq4mz5XQNxaqSMWx1vPRnbD3EOW,446.695015
BqpzWQ1EX37Z9k5S7lLPJyabVDAvM5,393.5194785
6QvbPdjMEgKyxwVSOG9OV381GRzBoq,19.27770344
pRZPJGME2rVw9eESmd9BzvXn5N3dab,80
XylVvMQDzk53xEOSeJ0roweA7J8E1G,252.7129304
NZGyKMre28boL1gSbn9YWdXJR4j3kE,251.8623314
Yn2qB54ba7DR0A5SNG0k8ZvJ6lAeow,245.0367847
eG6JEOgajVz79MVSkYx2RXo8yYwM4A,23.45353493
pln8kwomKj3V98PSgd9PezE7Q6DMWd,0.000000001
VD2QPOjzmeyRLY3SdK94GXZE57wbnY,8
8jvnOaZbWJ2705GSprxg4yAdXRQYwP,2034.317262
yGwbdPR2mnDO9m2SBKxrA35oeBE8gN,147.3670819
6RgWZDmGBOj1L2pSaG95PElQw2paAN,22.61910468
djB4nO3YklpELyRSE40XNZz8w57M1q,113.6815038
eVA7ngYQ2WpKxORSDa9y54PaOj1ZGb,342.3909063
qRvg1Be2r6GaLoOS3JLYKdp4nwmlA7,266.8208
vJGzRrdBgmAlLZWSm60PkqpnZwj7oD,5.495655762
2PJ548MpQrNX0JjSZa0eDl6GzbaRqn,278.568136
VqAbzgR82wre9zlSboL1OaZEkpyW53,250
4PX5n3wv6qlrxjYSp39Zp2M7VWygda,225.6330862
V4EYmXOMvlzW07qSDpxdyZp7JD6Ne8,0.000000001
27vwVn1Q64YO0BmSkPL3BRAjl8maMD,30.35360398
vG4oe5E2qnAO9VQSV30XrYplam6V3k,3146.313376
wq28ZBQl1AnWx64SQR0M4pozDegOJb,1083.430324
rakEJwN1dWeYLRXSnK928Dy3zBvP7K,206.2990172
wogb2YrQ6pJAxlmSBrLqN8B3eavOml,619.8093981
4m7DnNKabZAO9vBSWJ98Myz6J53vWg,63.4095784
KabnJ8mVyM3G0XNSB7xw5ZR1eDNW7Y,32
XJ4bYGKnwlev0K7SG40MkVz1ypR3Ea,3000
q2W6DpjGJOPvxdeSdBL4mQoyVZzgXK,11.17068811
3kQyVE67NM4n9bPSjoLeGOW1qX2gYd,13.07716378
jMGElwpKZqWk9QvS4mxy54aoBgbNY2,3000.645636
wQRlYJBjvXAK9DyS2Qx7VZdmrbqn35,2300
ed3a4PpOMYJm0N6Sz80D2X5jK8r7kZ,226.9648169
Mk3zZjrl5O7Dx3nSyQ9NnoE1Ye6VbW,359.9361782
6n31vZykGbrVLWDSRR0ojmzlWO42pJ,162.9238037
WJwBXD1av6Ed0gAS83xANnY2bmOrz7,207.1151456
D5WzXM3nZAgyxpoSwR9er1OGQ2bVd7,130.0003601
2RyXqevdko4N9nyS6O0pP5JA6wVnaj,121.5021906
MElVo5r3QYAdxrJSE8xZNyJDBvO2mj,59.08187051
JYqVAE17ReWB0GZS56LMNrKOlj6ZyQ,856.5585523
KbnMvkYNQ1Elx4rSr40q6y2mDrJGVW,3000
rjMv8OQ3kny40qZSBZ9Em2AepGVYbD,102.2333257
4lnQGwmg5q860PlSrW0BvjEebzoRZr,3
yaMAq4mz5XQNxaqSkWx1vPRnbD3EOW,255.98
BqpzWQ1EX37Z9k5SrlLPJyabVDAvM5,253.72
6QvbPdjMEgKyxwVSZG9OV381GRzBoq,168.5329642
pRZPJGME2rVw9eES3d9BzvXn5N3dab,155
XylVvMQDzk53xEOSwJ0roweA7J8E1G,18.12560525
NZGyKMre28boL1gSmn9YWdXJR4j3kE,34.89711396
Yn2qB54ba7DR0A5SeG0k8ZvJ6lAeow,369.8454567
eG6JEOgajVz79MVSpYx2RXo8yYwM4A,656.8183377
pln8kwomKj3V98PSod9PezE7Q6DMWd,9966.56809
VD2QPOjzmeyRLY3S6K94GXZE57wbnY,251.3135
8jvnOaZbWJ2705GSGrxg4yAdXRQYwP,1359.104688
yGwbdPR2mnDO9m2SnKxrA35oeBE8gN,29.21788541
6RgWZDmGBOj1L2pS2G95PElQw2paAN,11.61332166
djB4nO3YklpELyRSm40XNZz8w57M1q,24.64874342
eVA7ngYQ2WpKxORSra9y54PaOj1ZGb,0.6991194
qRvg1Be2r6GaLoOS5JLYKdp4nwmlA7,29.52863675
vJGzRrdBgmAlLZWSM60PkqpnZwj7oD,0.781952722
2PJ548MpQrNX0JjS8a0eDl6GzbaRqn,3005.294814
VqAbzgR82wre9zlSXoL1OaZEkpyW53,9250.49186
4PX5n3wv6qlrxjYSr39Zp2M7VWygda,316.8983956
V4EYmXOMvlzW07qSBpxdyZp7JD6Ne8,262.876
27vwVn1Q64YO0BmSvPL3BRAjl8maMD,701.9090143
vG4oe5E2qnAO9VQSz30XrYplam6V3k,68.80540284
wq28ZBQl1AnWx64S6R0M4pozDegOJb,21.73409935
rakEJwN1dWeYLRXSqK928Dy3zBvP7K,3003.245222
wogb2YrQ6pJAxlmS3rLqN8B3eavOml,250.33
4m7DnNKabZAO9vBSbJ98Myz6J53vWg,1652.246247
KabnJ8mVyM3G0XNS27xw5ZR1eDNW7Y,41693.66607
XJ4bYGKnwlev0K7SY40MkVz1ypR3Ea,11.17068811
q2W6DpjGJOPvxdeSVBL4mQoyVZzgXK,201.7204241
3kQyVE67NM4n9bPSVoLeGOW1qX2gYd,11.17068811
jMGElwpKZqWk9QvS1mxy54aoBgbNY2,0.00008
wQRlYJBjvXAK9DySpQx7VZdmrbqn35,48
ed3a4PpOMYJm0N6Sw80D2X5jK8r7kZ,914.0545211
Mk3zZjrl5O7Dx3nSOQ9NnoE1Ye6VbW,300.1429245
6n31vZykGbrVLWDSmR0ojmzlWO42pJ,159.1881737
WJwBXD1av6Ed0gAS33xANnY2bmOrz7,120.5599457
D5WzXM3nZAgyxpoSKR9er1OGQ2bVd7,250.1734962
2RyXqevdko4N9nySWO0pP5JA6wVnaj,300.3
MElVo5r3QYAdxrJSW8xZNyJDBvO2mj,200
JYqVAE17ReWB0GZSQ6LMNrKOlj6ZyQ,1011.170688
KbnMvkYNQ1Elx4rSw40q6y2mDrJGVW,43.77150595
rjMv8OQ3kny40qZSGZ9Em2AepGVYbD,1597.549071
4lnQGwmg5q860PlSEW0BvjEebzoRZr,20
yaMAq4mz5XQNxaqSVWx1vPRnbD3EOW,3461.206658
BqpzWQ1EX37Z9k5SXlLPJyabVDAvM5,371.5369315
6QvbPdjMEgKyxwVSKG9OV381GRzBoq,3005.529521
pRZPJGME2rVw9eESQd9BzvXn5N3dab,3000.856829
XylVvMQDzk53xEOSyJ0roweA7J8E1G,5.03823949
NZGyKMre28boL1gS2n9YWdXJR4j3kE,3047.0273
Yn2qB54ba7DR0A5SPG0k8ZvJ6lAeow,300
eG6JEOgajVz79MVSBYx2RXo8yYwM4A,150.1512425
pln8kwomKj3V98PSkd9PezE7Q6DMWd,608.063263
VD2QPOjzmeyRLY3SyK94GXZE57wbnY,3127.645064
8jvnOaZbWJ2705GSerxg4yAdXRQYwP,5000.02714
yGwbdPR2mnDO9m2SXKxrA35oeBE8gN,683.4895567
6RgWZDmGBOj1L2pSyG95PElQw2paAN,3015.46227
yaMAq4mz5XQNxaqSVbx1vPRnbD3EOW,500
BqpzWQ1EX37Z9k5SX8LPJyabVDAvM5,426.5682281
6QvbPdjMEgKyxwVSKB9OV381GRzBoq,723.2554993
pRZPJGME2rVw9eESQR9BzvXn5N3dab,9.249448
XylVvMQDzk53xEOSyY0roweA7J8E1G,8
NZGyKMre28boL1gS2M9YWdXJR4j3kE,533.312712
Yn2qB54ba7DR0A5SPo0k8ZvJ6lAeow,300
eG6JEOgajVz79MVSB1x2RXo8yYwM4A,11.17068811
pln8kwomKj3V98PSk29PezE7Q6DMWd,11.17068811
VD2QPOjzmeyRLY3Syb94GXZE57wbnY,100.32
8jvnOaZbWJ2705GSylxg4yAdXRQYwP,100
yGwbdPR2mnDO9m2S8kxrA35oeBE8gN,16.72009672
6RgWZDmGBOj1L2pSV495PElQw2paAN,0.268166135
djB4nO3YklpELyRSQv0XNZz8w57M1q,645.3079782
eVA7ngYQ2WpKxORSlE9y54PaOj1ZGb,1090.878943
qRvg1Be2r6GaLoOSD4LYKdp4nwmlA7,73.26799764
vJGzRrdBgmAlLZWSjv0PkqpnZwj7oD,8
2PJ548MpQrNX0JjSlN0eDl6GzbaRqn,0.064
VqAbzgR82wre9zlSgJL1OaZEkpyW53,289
4PX5n3wv6qlrxjYSmq9Zp2M7VWygda,3319.728214
V4EYmXOMvlzW07qSonxdyZp7JD6Ne8,5.900402006
27vwVn1Q64YO0BmS2kL3BRAjl8maMD,250
vG4oe5E2qnAO9VQSPz0XrYplam6V3k,2.2184
wq28ZBQl1AnWx64SB60M4pozDegOJb,3021
rakEJwN1dWeYLRXSOO928Dy3zBvP7K,215.3546506
wogb2YrQ6pJAxlmSz5LqN8B3eavOml,0.000000861
4m7DnNKabZAO9vBSy298Myz6J53vWg,252.77543
KabnJ8mVyM3G0XNSnkxw5ZR1eDNW7Y,14707.63543
XJ4bYGKnwlev0K7SMz0MkVz1ypR3Ea,291.2093602
q2W6DpjGJOPvxdeS1eL4mQoyVZzgXK,2950
3kQyVE67NM4n9bPS1gLeGOW1qX2gYd,46.14378992
jMGElwpKZqWk9QvSyKxy54aoBgbNY2,1391.583008
wQRlYJBjvXAK9DySDKx7VZdmrbqn35,10113.51668
ed3a4PpOMYJm0N6S520D2X5jK8r7kZ,1810.203
Mk3zZjrl5O7Dx3nSmb9NnoE1Ye6VbW,11.17068811
6n31vZykGbrVLWDSjg0ojmzlWO42pJ,0.000072166
WJwBXD1av6Ed0gASqzxANnY2bmOrz7,447.8021084
D5WzXM3nZAgyxpoSRk9er1OGQ2bVd7,12.69808215
2RyXqevdko4N9nyS210pP5JA6wVnaj,180.3257064
MElVo5r3QYAdxrJSKgxZNyJDBvO2mj,251.65
JYqVAE17ReWB0GZSenLMNrKOlj6ZyQ,72.46362532
KbnMvkYNQ1Elx4rSQW0q6y2mDrJGVW,192.7853338
rjMv8OQ3kny40qZSND9Em2AepGVYbD,30035.14039
4lnQGwmg5q860PlSgM0BvjEebzoRZr,45.1
yaMAq4mz5XQNxaqSBbx1vPRnbD3EOW,34.66305641
BqpzWQ1EX37Z9k5Sn8LPJyabVDAvM5,43.312
6QvbPdjMEgKyxwVSwB9OV381GRzBoq,3333
pRZPJGME2rVw9eES8R9BzvXn5N3dab,3500.354259
XylVvMQDzk53xEOSDY0roweA7J8E1G,11.17068811
NZGyKMre28boL1gSBM9YWdXJR4j3kE,38.74638626
Yn2qB54ba7DR0A5Smo0k8ZvJ6lAeow,334.0124918
eG6JEOgajVz79MVSX1x2RXo8yYwM4A,445.6143628
pln8kwomKj3V98PSw29PezE7Q6DMWd,11.17068811
VD2QPOjzmeyRLY3SRb94GXZE57wbnY,172.2801874
8jvnOaZbWJ2705GSklxg4yAdXRQYwP,255.243972
yGwbdPR2mnDO9m2SqkxrA35oeBE8gN,50
6RgWZDmGBOj1L2pSk495PElQw2paAN,264.1772758
djB4nO3YklpELyRSkv0XNZz8w57M1q,0.000000001
eVA7ngYQ2WpKxORSoE9y54PaOj1ZGb,15.29367683
qRvg1Be2r6GaLoOSg4LYKdp4nwmlA7,7.8960415
vJGzRrdBgmAlLZWSdv0PkqpnZwj7oD,1.149494494
2PJ548MpQrNX0JjS5N0eDl6GzbaRqn,250
VqAbzgR82wre9zlSVJL1OaZEkpyW53,5.436869278
4PX5n3wv6qlrxjYS7q9Zp2M7VWygda,526.9665154
V4EYmXOMvlzW07qSVnxdyZp7JD6Ne8,0.009050315
27vwVn1Q64YO0BmSwkL3BRAjl8maMD,155.3647527
vG4oe5E2qnAO9VQSBz0XrYplam6V3k,734.3982764
wq28ZBQl1AnWx64S360M4pozDegOJb,394.1638579
rakEJwN1dWeYLRXSbO928Dy3zBvP7K,3005
wogb2YrQ6pJAxlmS55LqN8B3eavOml,83.89678449
4m7DnNKabZAO9vBSY298Myz6J53vWg,2.4616519
KabnJ8mVyM3G0XNSXkxw5ZR1eDNW7Y,103.8788874
XJ4bYGKnwlev0K7Snz0MkVz1ypR3Ea,3023.812211
q2W6DpjGJOPvxdeSOeL4mQoyVZzgXK,40.73831219
3kQyVE67NM4n9bPSegLeGOW1qX2gYd,103.649044
jMGElwpKZqWk9QvSbKxy54aoBgbNY2,3118.820266
wQRlYJBjvXAK9DySEKx7VZdmrbqn35,1758.371889
ed3a4PpOMYJm0N6SO20D2X5jK8r7kZ,0.000000001
Mk3zZjrl5O7Dx3nSnb9NnoE1Ye6VbW,5085.732694
6n31vZykGbrVLWDSBg0ojmzlWO42pJ,14.6598274
WJwBXD1av6Ed0gASRzxANnY2bmOrz7,0.00009293
D5WzXM3nZAgyxpoSek9er1OGQ2bVd7,267.0069553
2RyXqevdko4N9nySO10pP5JA6wVnaj,8
MElVo5r3QYAdxrJSQgxZNyJDBvO2mj,10.83973652
JYqVAE17ReWB0GZSMnLMNrKOlj6ZyQ,0.00002666
KbnMvkYNQ1Elx4rS3W0q6y2mDrJGVW,623.9763896
rjMv8OQ3kny40qZSQD9Em2AepGVYbD,255
4lnQGwmg5q860PlSqM0BvjEebzoRZr,258.787048
yaMAq4mz5XQNxaqSEbx1vPRnbD3EOW,1
BqpzWQ1EX37Z9k5SA8LPJyabVDAvM5,138.0926739
6QvbPdjMEgKyxwVSVB9OV381GRzBoq,670.9216034
pRZPJGME2rVw9eESbR9BzvXn5N3dab,95.6881272
XylVvMQDzk53xEOS1Y0roweA7J8E1G,0.000004
NZGyKMre28boL1gSXM9YWdXJR4j3kE,3000
Yn2qB54ba7DR0A5Spo0k8ZvJ6lAeow,2
eG6JEOgajVz79MVSy1x2RXo8yYwM4A,3003.258555
pln8kwomKj3V98PS329PezE7Q6DMWd,261.1706881
VD2QPOjzmeyRLY3SDb94GXZE57wbnY,1824.174993
8jvnOaZbWJ2705GSqlxg4yAdXRQYwP,3279.294356
yGwbdPR2mnDO9m2SpkxrA35oeBE8gN,105.0370613
6RgWZDmGBOj1L2pSq495PElQw2paAN,1008.565957
yaMAq4mz5XQNxaqS5mx1vPRnbD3EOW,0.169972312
BqpzWQ1EX37Z9k5SyeLPJyabVDAvM5,3000
6QvbPdjMEgKyxwVSdR9OV381GRzBoq,114.7758354
pRZPJGME2rVw9eESrO9BzvXn5N3dab,1000
XylVvMQDzk53xEOSmZ0roweA7J8E1G,3210.695733
NZGyKMre28boL1gSqw9YWdXJR4j3kE,1284.038166
Yn2qB54ba7DR0A5SvW0k8ZvJ6lAeow,600
eG6JEOgajVz79MVSrJx2RXo8yYwM4A,63.70780308
pln8kwomKj3V98PSqg9PezE7Q6DMWd,47.09623685
VD2QPOjzmeyRLY3So694GXZE57wbnY,251.8338151
8jvnOaZbWJ2705GSqexg4yAdXRQYwP,265.6301176
yGwbdPR2mnDO9m2Sp8xrA35oeBE8gN,4223.470548
6RgWZDmGBOj1L2pSqk95PElQw2paAN,1250.876484
djB4nO3YklpELyRSoo0XNZz8w57M1q,54.98789251
eVA7ngYQ2WpKxORS1z9y54PaOj1ZGb,50
qRvg1Be2r6GaLoOSlnLYKdp4nwmlA7,366.2372642
vJGzRrdBgmAlLZWSZ20PkqpnZwj7oD,18.52206867
2PJ548MpQrNX0JjS3W0eDl6GzbaRqn,3035.401
VqAbzgR82wre9zlSW3L1OaZEkpyW53,11.17068811
4PX5n3wv6qlrxjYS549Zp2M7VWygda,3002.5
V4EYmXOMvlzW07qSa5xdyZp7JD6Ne8,303.651702
27vwVn1Q64YO0BmSgeL3BRAjl8maMD,4147.033912
vG4oe5E2qnAO9VQS2g0XrYplam6V3k,11.17068811
wq28ZBQl1AnWx64S4O0M4pozDegOJb,70
rakEJwN1dWeYLRXS8N928Dy3zBvP7K,732.613648
wogb2YrQ6pJAxlmSwPLqN8B3eavOml,1500.41
4m7DnNKabZAO9vBS2g98Myz6J53vWg,1518.790273
KabnJ8mVyM3G0XNSO1xw5ZR1eDNW7Y,37
XJ4bYGKnwlev0K7SrX0MkVz1ypR3Ea,300.0006954
q2W6DpjGJOPvxdeSXjL4mQoyVZzgXK,0.4815102
3kQyVE67NM4n9bPSnNLeGOW1qX2gYd,1090
jMGElwpKZqWk9QvSqvxy54aoBgbNY2,125.4448259
wQRlYJBjvXAK9DySrdx7VZdmrbqn35,1025.749763
ed3a4PpOMYJm0N6SEQ0D2X5jK8r7kZ,3007.76115
Mk3zZjrl5O7Dx3nSqG9NnoE1Ye6VbW,1
6n31vZykGbrVLWDSyn0ojmzlWO42pJ,24.33575823
WJwBXD1av6Ed0gASwNxANnY2bmOrz7,232.7488724
D5WzXM3nZAgyxpoS3E9er1OGQ2bVd7,642.01648
2RyXqevdko4N9nySEj0pP5JA6wVnaj,1516.142179
MElVo5r3QYAdxrJS8RxZNyJDBvO2mj,10.17613813
JYqVAE17ReWB0GZSg8LMNrKOlj6ZyQ,8
KbnMvkYNQ1Elx4rSv70q6y2mDrJGVW,1357.48
rjMv8OQ3kny40qZS359Em2AepGVYbD,250.0898
4lnQGwmg5q860PlSGY0BvjEebzoRZr,522.551614
yaMAq4mz5XQNxaqSqmx1vPRnbD3EOW,488.2186979
BqpzWQ1EX37Z9k5S4eLPJyabVDAvM5,200
6QvbPdjMEgKyxwVSeR9OV381GRzBoq,90
pRZPJGME2rVw9eESNO9BzvXn5N3dab,1.002
XylVvMQDzk53xEOSBZ0roweA7J8E1G,50.17240122
NZGyKMre28boL1gSzw9YWdXJR4j3kE,1000.815457
Yn2qB54ba7DR0A5SnW0k8ZvJ6lAeow,212.3221335
eG6JEOgajVz79MVSmJx2RXo8yYwM4A,125.5442544
pln8kwomKj3V98PSQg9PezE7Q6DMWd,45.594946
VD2QPOjzmeyRLY3SM694GXZE57wbnY,4.44
8jvnOaZbWJ2705GSWexg4yAdXRQYwP,401.2579042
yGwbdPR2mnDO9m2Sb8xrA35oeBE8gN,400.6009468
6RgWZDmGBOj1L2pSlk95PElQw2paAN,189.5390188
djB4nO3YklpELyRSBo0XNZz8w57M1q,21243.20754
eVA7ngYQ2WpKxORSzz9y54PaOj1ZGb,11.17068811
qRvg1Be2r6GaLoOSPnLYKdp4nwmlA7,3002.843889
vJGzRrdBgmAlLZWS820PkqpnZwj7oD,3000
2PJ548MpQrNX0JjSkW0eDl6GzbaRqn,795.7370182
VqAbzgR82wre9zlSA3L1OaZEkpyW53,4173.257601
4PX5n3wv6qlrxjYSb49Zp2M7VWygda,36.52809603
V4EYmXOMvlzW07qSP5xdyZp7JD6Ne8,180.8079106
27vwVn1Q64YO0BmS8eL3BRAjl8maMD,1
vG4oe5E2qnAO9VQSqg0XrYplam6V3k,0.000044569
wq28ZBQl1AnWx64SGO0M4pozDegOJb,38.07314705
rakEJwN1dWeYLRXSeN928Dy3zBvP7K,257.3
wogb2YrQ6pJAxlmSvPLqN8B3eavOml,11.17068811
4m7DnNKabZAO9vBSBg98Myz6J53vWg,289.7937421
KabnJ8mVyM3G0XNSk1xw5ZR1eDNW7Y,35.64101667
XJ4bYGKnwlev0K7SOX0MkVz1ypR3Ea,53200
q2W6DpjGJOPvxdeSzjL4mQoyVZzgXK,502
3kQyVE67NM4n9bPSZNLeGOW1qX2gYd,21.40088163
jMGElwpKZqWk9QvSlvxy54aoBgbNY2,1015.678598
wQRlYJBjvXAK9DySPdx7VZdmrbqn35,1577.802429
ed3a4PpOMYJm0N6SZQ0D2X5jK8r7kZ,15326.43841
Mk3zZjrl5O7Dx3nSNG9NnoE1Ye6VbW,507.1421712
6n31vZykGbrVLWDS1n0ojmzlWO42pJ,3100.722092
WJwBXD1av6Ed0gASXNxANnY2bmOrz7,15424.06403
D5WzXM3nZAgyxpoSdE9er1OGQ2bVd7,481.1868837
2RyXqevdko4N9nySDj0pP5JA6wVnaj,42.67876756
MElVo5r3QYAdxrJSPRxZNyJDBvO2mj,822.7228467
JYqVAE17ReWB0GZS68LMNrKOlj6ZyQ,15.18393272
KbnMvkYNQ1Elx4rS470q6y2mDrJGVW,2.822383139
rjMv8OQ3kny40qZSA59Em2AepGVYbD,8
4lnQGwmg5q860PlSyY0BvjEebzoRZr,259.4152637
yaMAq4mz5XQNxaqS3mx1vPRnbD3EOW,415.3853411
BqpzWQ1EX37Z9k5S3eLPJyabVDAvM5,7.804076658
6QvbPdjMEgKyxwVSMR9OV381GRzBoq,6011.939622
pRZPJGME2rVw9eESzO9BzvXn5N3dab,3001
XylVvMQDzk53xEOSqZ0roweA7J8E1G,0.000854322
NZGyKMre28boL1gSrw9YWdXJR4j3kE,264.6882089
Yn2qB54ba7DR0A5SXW0k8ZvJ6lAeow,250
eG6JEOgajVz79MVSdJx2RXo8yYwM4A,60
pln8kwomKj3V98PSbg9PezE7Q6DMWd,53.188
VD2QPOjzmeyRLY3Sq694GXZE57wbnY,101.6533686
8jvnOaZbWJ2705GS1exg4yAdXRQYwP,250.392
